Date_Text,Language,Post_Type,Publisher,Title,Category,Description,mediaType,Viewes,Reads,Likes,Comments,Shares
"January 3rd 2021, 08:15:00.704",English,news,Doordarshan News,India successfully cultures new UK strain of COVID-19,Top Stories,India has successfully cultured the new viral strain UK-variant of SARS-CoV-2. No country has yet reported successful isolation and culture of the U.K. variant of SARS-CoV-2.,text,31,0,0,0,
"January 3rd 2021, 08:15:00.616",English,news,India Today,"Scindia loyalists Tulsi Silavat, Govind Rajput take oath as ministers in Shivraj Singh Chouhan cabinet",Top Stories,"Scindia supporters ? Tulsi Silavat and Govind Singh Rajput ? took oath as ministers, as suspense over the remaining four ministers continued, according to sources on Sunday.",text,31,0,0,0,
"January 3rd 2021, 15:00:00.542",English,news,The Tribune,Farmer agitation to continue till rollback of farm laws: Tikait,Political & General News,"Gurugram, January 3 Bharatiya Kisan Union (BKU) leader Rakesh Tikait who reached the protest site in Gurugram on Sunday to support the ongoing farmers' stir in the national capital, while addressing the people at the protest site, said that the agitation will not end till the government rolls back the new agricultural laws. Tikait alleged that the new farm laws have been made for the benefit of capitalists. He said that till the demands of the farmers are not accepted, the farmers will stay in Delhi and keep protesting against these laws. He said that soon Rajasthan farmers will also reach the Delhi border. The Samyukt Kisan Morcha, Gurugram should help them in all possible ways, he said. President of Samyukt Kisan Morcha, Chaudhary Santokh Singh, assured that all possible help will be given to all the farmers who come from Rajasthan. Bharatiya Kisan Union General Secretary, Yudhveer Singh, who was also present at the protest site, alleged that the government is misleading the farmers. He said that the government should abolish the three farm laws. In a joint statement, Santokh Singh said that despite the bitter cold, hundreds of workers from several workers' organisations have also been sitting on dharna in support of the demands of the farmers. He said their support to the farmers will continue till the rollback of the three farm laws. --IANS",text,31,0,0,0,
"January 3rd 2021, 09:15:01.344",Marathi,news,Tarun Bharat,?????? : ????????? ?????????????? ??????? 50 ??????? ?????? ??????,Top Stories,?????? / ????????? :  ?????? ?????? ????????? ????????????? ???????? ?????? ?????????? ?????? 50 ??????? ?????? ?????? ??????? ???. ??????????? ???????????? ?????????? ?????? ??????? ???.   ??????? ??????????? ??????????? ??????????? ?????? ???? ???. ???? ???? ?????? ????????????? ?????????? ?????? ???? ???. ????????? ???????????? 50 ??????? ????? ???????? ????? ???? ????. ????????? ??????...,text,31,0,0,0,
"January 3rd 2021, 13:00:01.706",Odiya,news,Kanak News,????? ? ??? ??????? ?? ?????? ??? ??????? ?????? ??????????? ? ????????? ??????? ?????? ????????????? ???? ?????? ?????? ?,,"??? ?????? : ????? ??????? ??? ?????? ???? ???????? ????? ????? ?? ??????? ????? ??? ??????? ????? ??????????? ?????? ??????? ?????? ??? ??????????? ?????? ?????????? ???? ?????? ???????????? ??????????? ??????? ?????? ????????? ????? ?????? (??????????) ????????? ? ?????????? ???? ?????????? ??????? ?????? ??????????? ???????? ???????, ??????? ?????? ????? ??????, ??????, ???????????, ??????????, ??????? ? ??????? [?]",text,31,0,0,0,
"January 3rd 2021, 11:30:01.108",Malayalam,news,Tatwamayi news,3000 ??????????? ?????? ?????? (????????).. ?????? ???????? ????????? | Backdoor Permanent Placement for Comrades,Top Stories,3000 ??????????? ?????? ?????? (????????).. ?????? ???????? ????????? | Backdoor Permanent Placement for Comrades,text,31,0,0,0,
"January 3rd 2021, 03:45:00.126",Malayalam,news,Janamtv,?????????????? ???? ????? ???? ??????; ??????????? ??????? ???????? ????????????????? ?????,Top Stories,?????????????: ??????????? ??????? ???????? ????????????????? ??????????????? ???????. ??????????? ??????? ???????? ?????????? ??? ????????????? ???????,text,31,0,0,0,
"January 3rd 2021, 12:15:00.206",Hindi,news,Vishwavarta,"IND vs AUS: ??? ?????? ?? ???????? ?? ???? ?? ???? ?????????? ????? ?? ???? ???? ????, ??? ?? ???",Top Stories,"????-??????????? ????? ????? ??? ?? ?? ?? ??? ????? ???? ?? ??? ??? ????? ?? ???? ????? ??? ???????? ??? ???? ???? ??, ????? ?????-19 ????????? ?? ?????????? ?? ????????? ?? ????? ??? ??? ?????? ???????? ???? ???? ????? ???",text,30,0,0,0,
"January 3rd 2021, 11:00:00.808",Malayalam,news,Janamtv,???? ???????? ????????; ?????? ????????????? ??????? ?????????????? ??? ??????? ????,Top Stories,?????: ???? ?????????? ???????? ??????????? ????? ??????? ?????????????? ??????? ?????? ??????????? ???. ??????? ?????????? ???????? ????????,text,30,0,0,0,
"January 3rd 2021, 04:00:00.939",Malayalam,news,BraveIndiaNews,?????????? ???????? ???? ????????????; ?????????????????? ????? ?????????? ??????,,?????????: ????? ?????????? ????? ????????????? ?????????????????? ??????? ????????????? ??????????????????????? 70 ?????? ???? ?????????? ???? ???????????? ????? ??????????? ?????????????. ??????????? ???????????? ??????????? ?????????? ????????? ???? ???????? ???????? ????????????? ???? ???????????? ???????????????? ?? ?????????????? ??????????(?????????) ????? ????????????? ??????????????????. ????????? ??????????? ?????? ????????????? ?????????? ??????? ????????????? ???? ??? ?????????? ???????? ???????? ?????????. ???????????????????? ??????????? ?????????? ?????? ??????????????? ???? [?],text,30,0,0,0,
"January 3rd 2021, 09:30:01.382",Marathi,news,Tarun Bharat,?????? : ????????? ??????? ?????????? ???????????????? 2 ??? 22 ???????? ?????,Top Stories,"?????? / ????????? : ???????? ?????? ????? ????????? ???????? ??????? ?????????? ?????????????? ??? ????? ??????????? ???? ???. ?? ?????????? ?????????? ?????????? ?????? ?????? ??????? ???? ????-????? ? ??????? ?????? ????-????? ????? ?????? ????????? 1 ??? 11 ???? 111 ????? ????? ??????? ???????? ???????? ??????? ??? ??????, ???? ????????? ???? ?...",text,30,1,0,0,
"January 3rd 2021, 04:15:01.546",Marathi,news,Tarun Bharat,?????? ????? ????? ???????????? ?????,Top Stories,??? ????? 3100 ?? 3700 ????? ?? ?????? ????????? ???? ???????????? ????????? ???????? ??????? ?? ????????? ???? ????? ???. ????? ????? ??? ????? ???? ?? ????????? ?????????? ???? ?????? ???? ???? ???? ??? ????? 3100 ?? 3700 ????? ??? ?? ???. ??????? ??. ??. ????? ???? ????????? ????? ????? ???????...,text,30,0,0,0,
"January 3rd 2021, 13:30:00.878",Malayalam,news,Tatwamayi news,"????????? 4600 ????????????? ??????; 25 ????, 4668 ??????? ?????????",Top Stories,"?????????????: ??????????? ????? 4600 ????????? ?????? -19 ?????????????. ???????? 728, ???????? 522, ?????????? 511, ??????? 408, ??????????? 385, ??????? 328, ?????? 327, ????????????? 282, ??????? 270, ??????? 253, ????????? 218, ???????? 179, ?????? 148, ?????????? 41 ?????????????? ??????????? ????? ?????? ??????????????. 49 ?????? ??????????????????? ?????? ?????????????. ????? ???? ?????????????????? 61 ????? ????????????? ??????? ??????? ?????????. [?]",text,30,0,0,0,
"January 3rd 2021, 10:30:01.735",Marathi,news,Maharashtra Desha,"????? ????? ????? ????, ??????? ???? ???? ???????? ??? ????- ????? ????",,????????????? ????????????? ???? ??? ????? ?????? ???????? ??????????? ??? ????????? ????????? ?????? ??????? ?????????? ?????????? ???????????? ?????? ????? ???? ????? ???????? ??????? ??? ???.,text,30,0,0,0,
"January 3rd 2021, 16:15:01.849",Marathi,news,Maharashtra Desha,'????????? ?? ?? ??????????? ????? ???? ?? ?????????? ?????? ???? ????' ; ??????? ????,Entertainment,"????????? ????? ???? ???????? ?????? ???????? ??????? ???? ???? ????. ????? ???????????? ?? ??????? ???????????????? ????????? ????? ????. ?????? ???? ????????? ??? ??????????? ?????? ??????? ???????? ????????? ????? ???? ???. ??????? ???????? ??? ????? ???? ?????????? ???? ??? ???? ???. ?????? ??????? ????????????? ????? ??? ????????? ?????? ???? ???, ?? ????????? ???? ???? ????.",text,30,0,0,0,
"January 3rd 2021, 14:15:01.896",Marathi,news,Maharashtra Desha,"???? ?????? ????????? ??????? ???? ????, ??????? ???????? ???? ?????? ? ????",Political & General News,"????? ????????? ????? ??????? 25 ????????????? ???????? ?????????? ???? ????? ???? ??????? ??? ??????? ????? ????? ???? ?? ???? ????????? ??? ????. ???????? ????? ??????, ????, ??????????? ????? ???? ?????? ??????? ??????? ?????? ?????. ???????????????? ???? ????? ???? ???? ???????? ??????? ??????? ????, ??? ????? ???????????? ???? ?. ?????? ???? ????? ??????? ????????? ????.",text,30,0,0,0,
"January 3rd 2021, 14:45:00.261",Hindi,news,India TV,"?????? ??????? ?? ??????? ???? ????? ?? ????? ????????? ??????, ?????? ????-??? ????-????? ???? ?? ??? ???? ????",Top Stories,?????? ??????? ?? ???? ?????? ?? ?????? ?? ???? ?? ????? ????????? ?????? ??. ????????? ?? ???? ?????? ???? ???,text,30,2,0,0,
"January 3rd 2021, 11:36:00.000",Marathi,author,Arun Phadake,????????? ???????? ????? ??? ????????? ??? - ??,Education,??? - ??,text,30,2,0,0,
"January 3rd 2021, 07:00:00.547",English,news,The Statesman,Farmer protests: ?Will March Into Delhi On January 26 If Demands Not Met? warns farm unions,Political & General News,"The farmers protesting at the Delhi borders against the three farm laws on Saturday threatened to lead a tractor rally into Delhi on January 26 if the demands of the farmers are not met. The government and the farmer unions are scheduled to meet on January 4 and the farmers have demanded that the farm laws be repealed and a law that guarantees the minimum support price (MSP)for procurement covering 23 crops. In the last talks between the farmer unions and the government on December 30, the centre had agreed upon excluding farmers and to ?decriminalise? stubble burning for them and to drop provisions of the Electricity Amendment Bill, 2020 which intended to change the existing mode of subsidy payment to consumers. In the press conference by the seven member coordination committee of the Samyukt Kisan Morcha, a joint front of almost 40 farmer organisations that are protesting for over a month at the Delhi borders said that the farmers shall ?peacefully and non-violently? lead a tractor parade into Delhi, and across the country on Republic Day celebration on January 26, in which British Prime Minister Boris Johnson is to be chief guest. The press conference was addressed by BKU (Sidhupur) president Jagjit Singh Dallewal, Krantikari Kisan Union president Darshanpal, BKU (Rajewal) president Balbir Singh Rajewal, national president of Akhil Bharatiya Kisan Sabha Ashok Dhawale, Yogendra Yadav, president of Swaraj India and others. Senior farm leader Darshanpal said, ?If by January 26, the demands are not met by the government, then farmers protesting at Delhi?s borders shall peacefully and non-violently lead a trolley/tractor parade into Delhi. These marches shall also be held in all state and district capitals,? The leaders announced a plan of action in their first press conference. The fame leaders said that if the talks on January 4 do not succeed then they will organise a ?march or parade? from Singhu border, and Shahjahanpur protesters to Delhi. They will organise tractor and trolley rallies from January 6 to 20. On Lohri which is on January 13 copies of the farm laws shall be burnt and January 18 will be celebrated as Mahila Kisan Diwas, to mark and honour the women protesters. The birth anniversary of Netaji Subhas Chandra Bose on January 26 will be celebrated as Azad Kisan Diwas and to mark that farmers will ?organise protests outside official residences of Governors in all state capitals? said farm leader Darshanpal. Thousands of farmers who are protesting against the farm laws at Delhi borders have braved police barricades, tear gas and cold. The protesting farmers say that the new farm laws will make them vulnerable to exploitation by big corporations, erode their bargaining power and weaken the government?s procurement system.",text,30,1,0,0,
"January 3rd 2021, 09:30:00.580",Hindi,news,Live Hindustan,"IND vs AUS: ??? ?????? ?? ???????? ?? ???? ?? ???? ?????????? ????? ?? ???? ????, ???- ??? ???? ?? ????? ?? ???? ????? ?? ?? ???",Top Stories,"???? ?? ??????????? ?? ??? ????? ?? ???? ????? ??? ???????? ??? ???? ???? ??, ????? ????? 19 ????????? ?? ?????????? ?? ????????? ?? ????? ??? ??? ?????? ???????? ???? ?? ???? ???????? ??? ??? ?? ??? ???? ?? ?? ?? ?????? ???? ??? ??? ???? ?? ???? ???? ?? ???? ?? ????? ???? ??? ???? ?????, ?????? ??? ?? ????? ???? ??? ??? ?? ?? ????? ?? ??? ????? ?? ????? ????? ?? ?? ??? ??? ?? ???? ?? ????? ??? ??? ???, ?????????? ????? ???? ?? ????? ?? ????? ??? ?? ?? ?? ???????? ??? ?? ??? ?????? ??? ????? ?? ??? ",text,30,0,0,0,
"January 3rd 2021, 02:15:00.417",Malayalam,news,Janamtv,"?????? ?????????, ??? ??????? ????????; ????????? ????????? ????? ???????",Top Stories,?????????????: ????????? ????? ????????? ????? ?????? ??????? ??????????????? ??? ??????? ????????? ???????????????????. ??? ??????? 20? ????? ???????,text,30,0,0,0,
"January 3rd 2021, 16:45:01.568",Marathi,news,Maharashtra Desha,'?????????? ? ???????? ??????????????? ??????? ???? ???????? ????? ???? ??? ???',Top Stories,"?????? ????????? ??? ????????? ?????? ????? ?????? ?????? ??? ?? ???? ??????? ???. '?????? ??? ??? ??? ????? ???? !' ???? ??? ??????? ????? ??? ?? ?????? ??????????????? ???? ??????? ?????? ????????? ????. ??????? ????????? ???????, ?????????? ??????? ????????????? ??? ????? ?????. ?? ??????????????? ????? ?????????? ????? ?????????? ??????? ??????? ????? ?????. ????? ??? ?? ?????? ??????????? ??? ????? ????? ???.",text,30,2,0,0,
"January 3rd 2021, 03:15:00.797",Malayalam,news,BraveIndiaNews,????????? ?????? ????????? ????? ?????? ?????????????; ???????? ???????????? ????????? ????????? ???????? ??????,,"??????: ????????? ?????? ??????????? ???????? ??????????? ????? ?????? ?????????????. ?????? ????????? ??????? ???????? ???????????? ?????? ????????? ???????? ???????. ?????? ??????????? ???????????? ???? ???? ????????? ?????? ??????????????? ?????????????. ???? ???????????????????????? ???????????, ????? ????????????? ???????????? ???????????? ?????? ????????? ???????? ????? ???????? ????????????.??????????? ????? ???? ???? ????????????, ????????????? ???? ???????????????????????? ?????????. ??? ???? ????????????????????????? ????? ???? ???????????????????????? ?????????? [?]",text,30,0,0,0,
"January 3rd 2021, 12:00:00.359",Hindi,news,Amar Ujala,"VIDEO: ????? ???? ??? ??? ??? ??? ?????????? ?? ?????? ?????, ????? ?? ?????? ??????",Top Stories,?????????? ?? ????????? ?? ??? ?? ????? ????? ?? ????? ?? ????? ??????? ???????????? ??? ???? ?? ??? ??? ??? ?? ???? ??? ??? ?????????? ???????? ?????? ?? ???? ??? ?? ??? ?? ??? ????? ????? ???? ??? ??? ?? ??? ????? ?? ??? ?? ?????? ?? ?????? ???? ?????? ????? ?? ??? ???,text,29,0,0,0,
"January 3rd 2021, 17:45:00.175",Hindi,news,India TV,?? 13 ????? ?? ???? ??????? ?? ???????? ????? ??????? ??????: ????? ???? ????? ???? ???,Top Stories,"????? ?????? ?? ?????? ?? ????? ?????? ?? ????? ?????? ?? ????????? ??????? ?? ??????? ????? ????? ???? ????? ???? ?? ??? ?? ?? 37 ??? ??? ??, ????? ?? ???? ??? ???? ???? ??????",text,29,0,0,0,
"January 3rd 2021, 14:45:02.173",Marathi,news,Tarun Bharat,??????? ???? ???????? ???????? ????,Top Stories,"8 ???? 264 ?????????? ???? ???????? ??????? ?????? ?????????/ ?????? ?????? ??????? ????????? ????- ?????? ???????? ???????? ???? ????? ????????? 8 ???? 264 ?????????? ???? ???????? ??????? ?????? ??????. ?????? ????????? ?????? ?????? ???, ?????? ??????, ??. ???? ??????? ?????? ?????? ?????? ???? ?????? ???? 1 ???? 284 ?????????? ????...",text,29,0,0,0,
"January 3rd 2021, 15:45:00.825",Marathi,news,Maharashtra Times,?????? ??????? ?????? ???? ?????? '??' ?????? ??? ??????,Top Stories,?? ?? ???? ?????? ????? ??????? ?????? ????? ????? ????? ???????? ?????? ?????????? ??? ???. ??????? ???????????? ???? ???? ????????? ???????? ????????? ????? ?????????? ?????? ?? ?????????? ??????????? ??????? ????? ??????? ????? ???.,text,29,0,0,0,
"January 3rd 2021, 09:30:01.927",Marathi,news,Maharashtra Desha,"?????????, ????????? ????? ????????? ????????? ???????, ?????????? ???? ??????",Political & General News,???? ???????? ???? ?? ?????? ?????? ?????????? ??? ?????? ????????????? ?????? ????????? ????????? ??????? ???? ???. ?? ????????? ??????? ??????? ?????????? ?? ?????? ???? ???. ?????????? ?????? ?????? ?????? ????? ???????? ????????? ??? ???? ??????????? ????????? ????? ????????? ????????? ??????? ???? ???.,text,29,0,0,0,
"January 3rd 2021, 17:00:00.381",English,news,The Tribune,"Will bring law against destroyers of public, pvt assets: MP CM",Political & General News,"Bhopal, January 3 The BJP government in Madhya Pradesh will bring a stringent law prescribing ""rigorous punishment"" for rioters and stone-pelters which will also have a provision to recover compensation from offenders who damage public as well as private assets, Chief Minister Shivraj Singh Chouhan said on Sunday. His statement comes in the wake of recent incidents of stone pelting on vehicle rallies taken out in western Madhya Pradesh by some right-wing organisations to raise awareness about the construction of a Ram temple in Ayodhya. Notably, a law has been in force in Uttar Pradesh, also ruled by the BJP, for recovery of damages to public and private properties from rioters and protesters. ""Whoever stone-pelters are, they are enemies of the society. Their act can even cause death. It creates an atmosphere of fear and terror...stampede and chaos,"" Chouhan told reporters here. Right-wing organisations, including the Vishwa Hindu Parishad (VHP), have claimed that stones were hurled at their rallies from certain localities in Indore and Ujjain districts. However, Muslims in the Malwa region (western MP) have argued that their places of worship and houses were targeted during these rallies. Recently, a delegation of VHP's Malwa Prant called on the CM in Indore and demanded strict action against stone-pelters, a leader has said. ""(Rule of) Law will prevail in Madhya Pradesh. These kinds of criminals are not simple offenders. They won't be spared. Right now they are let off with light punishment. Now, we are bringing forth a Bill which is being drawn for rigorous punishment,"" the chief minister said. He said besides hurling stones, rioters often damage private properties besides public assets ""by force or by torching them"", which is unpardonable. ""Democracy allows people to put forth their view in a peaceful manner, but it does not give permission to ignite fire, indulge in vandalism and throw stones. ""The BJP government in Madhya Pradesh has decided to take tough action with punishment against the people damaging and destroying public property and recover compensation from them. If needed the offenders' properties would be attached to recover money for compensation. Such action will also be taken against the rioters who damage private properties,"" Chouhan said. The chief minister further said he had given instructions for drafting a stringent Bill. ""The work on the Bill has begun. It will be brought out soon,"" he added. On Saturday, Chouhan said stern action and a law were needed against those who indulge in stone pelting. ""At times, stone pelting poses danger to life,"" the CM had told top bureaucrats during an online meeting. Violence was reported during rallies organised by right-wing organisations at Ujjain and in Indore district recently. Meanwhile, Madhya Pradesh Congress vice president and advocate Sajid Ali told reporters that law should be made to check violence, but it should be implemented impartially. ""Every rally, procession and public gatherings should be video-graphed as soon as they proceed so that any person or group that triggers violence is caught on camera and punished,"" he said. ? PTI",text,29,0,0,0,
"January 3rd 2021, 18:15:00.318",English,news,Economic Times,"DD, AIR programmes watched most in Pakistan after India",Top Stories,"""Interestingly during 2020, Pakistan accounted for the second highest digital audience for DD and AIR content after domestic audience from within India, with the United States close behind,"" the ministry said in a statement.",text,29,1,0,0,
"January 3rd 2021, 16:20:47.000",Bengali,youtube,DD Bangla News,?????? ?????? ?????????? ????? ???? ??????????,Political & General News,????? ?????????? ??????? ???????????? ???????? ????? ?????? ????????? ?????? ??????? ?????? ?????? ??????????? ????? ???? ??????????? ??? ????,video,28,0,0,0,
"January 3rd 2021, 13:00:01.881",Malayalam,news,Janamtv,?????????? ???????? ??????????? ??????????? ????????; ??????????? ???????? ??? ???????? ?????? ??????????? ??.????????,Top Stories,?????????: ?????????? ???????? ??????????? ??????????? ???? ????????????????? ????????????????? ???????? ?????? ?????? ??? ???????? ??????? ????????,text,28,0,0,0,
"January 3rd 2021, 04:45:01.196",Malayalam,news,Tatwamayi news,????? ??????????? ???? ????????????? ?????????????????? ??????????? ?????? ???????? ??????? ?????????? | Cinema Theatre,Top Stories,????? ??????????? ???? ????????????? ?????????????????? ??????????? ?????? ???????? ??????? ?????????? | Cinema Theatre,text,28,0,0,0,
"January 3rd 2021, 08:15:01.000",Marathi,news,Maharashtra Times,"Corona Vaccine Update: ???????????, ????????????? ????? ??????, ???? ???????...",Top Stories,Covid 19 Vaccine Update: ???? ??????????????? ??????????? ??? ???? ??????????? ????????????? ?????? ????????? ????????? ????? ?????? ?????? ???. ?? ?????????? ????? ?????????? ????????-?? ?? ????? ????? ??????? ?????????? ????? ???????? ?????? ??????? ??? ???.,text,28,1,0,0,
"January 3rd 2021, 12:15:00.302",Malayalam,news,Janmabhumi,????????????? ??????? ??????? ????????????????; ??????????? ?????????? ????????????,,????????????? ??????? ??????? ????????????????; ??????????? ?????????? ????????????,text,28,0,0,0,
"January 3rd 2021, 14:30:01.987",Marathi,news,Maharashtra Desha,????????????? ????????? ??? ?????; ???? ?????? ?????,Political & General News,??????????? ????????????? ?????? ??????????? ????????????? ???? ????? ???. ???? ???????????? ????? ???? ??????? ??????? ????????????? ????????? ???????? ??????????? ????????? ??????? ???? ????? ????? ???? ????? ???????????? ?????? ???? ???.,text,28,0,0,0,
"January 3rd 2021, 12:30:01.419",Marathi,news,Maharashtra Times,?????????? ??????? ????????? ???????; ???????? ???? ??????,Top Stories,?????? ? ?????????? ????? ???? ??? ?????????? ????????? ??? ?????? ????,text,28,0,0,0,
